,Star_name,Distance,Mass,Radius,gravity
0,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.1017353699999999,1214.2000569364636
1,2MASS J00040288-6410358,192.0,0.018137172,0.1675036899999999,177.2955327030963
2,2MASS J00242463-0158201,37.7,0.075412452,0.11201167,1648.5172507306947
3,2MASS J00274197+0503417,236.0,0.029592228,0.1479787199999999,370.6432628229714
4,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
5,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
6,2MASS J00345157+0523050,31.0,0.040092696,0.0965972199999999,1178.4549471797186
7,2MASS 0036+1821,28.6,0.040092696,0.0965972199999999,1178.4549471797186
8,2MASSW J0045214+163445,57.0,0.021955524,0.16647606,217.2787267524544
9,WISEP J004701.06+680352.1 [fr],40.0,0.011455056,0.1335918999999999,176.0410467164833
10,2MASS J00501994-3322402 [de],34.0,0.03818352,0.0965972199999999,1122.3380449330652
11,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
12,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
13,SDSSp J010752.33+004156.1 [de],51.0,0.049638576,0.1007077399999999,1342.364916132563
14,2MASSI J0117474-340325 [de],163.0,0.01909176,0.16647606,188.93802326300383
15,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
16,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
17,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
18,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
19,2MASS J02340093-6442068,155.0,0.01909176,0.16647606,188.93802326300383
20,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
21,2MASS J02431371−2453298,35.0,0.031501404,0.1017353699999999,834.7625391438187
22,LP 771-21,53.0,0.074457864,0.11098404,1657.9311541328584
23,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
24,2MASS J02535980+3206373,184.0,0.06204822,0.1952496999999999,446.40140770557906
25,WISE J0254+0223,24.0,0.06204822,0.1952496999999999,446.40140770557906
26,DEN 0255-4700,16.2,0.07636704,0.0996801099999999,2107.977248385283
27,2MASS J03185403-3421292 [de],45.0,0.046774812,0.0996801099999999,1291.136064635986
28,2MASS J03205965+1854233,47.0,0.084003744,0.1181774499999999,1649.7053854867931
29,2MASS J03231002-4631237,192.0,0.021955524,0.17058658,206.93362261908166
30,SDSS J032553.17+042540.1,59.0,0.04295646,0.0976248499999999,1236.18851364622
31,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
32,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
33,2MASS J03341218-4953322,27.0,0.069684924,0.10687352,1673.3068242582376
34,LP 944-20,20.9,0.069684924,0.1469510899999999,885.0548491944406
35,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
36,Teide 1,380.0,0.05250234,0.3884441399999999,95.4329811379459
37,2MASS J03510004-0052452,48.0,0.097367976,0.1305090099999999,1567.877510126036
38,2MASS J03552337+1133437,29.8,0.01909176,0.13564716,284.5781383444831
39,2MASS J04151954−0935066,18.6,0.02863764,0.0976248499999999,824.1256757641465
40,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
41,2MASS J04351612-1606574,34.0,0.0954588,0.1294813799999999,1561.630600439116
42,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
43,2MASS J04390101-2353083 [de],29.5,0.045820224,0.0996801099999999,1264.7863490311697
44,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
45,2MASS J04455387-3048204 [de],42.0,0.061093632,0.102763,1586.7166344045677
46,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
47,2MASS J05002100+0330501 [de],44.0,0.061093632,0.102763,1586.7166344045677
48,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
49,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
50,2MASS J0523−1403,40.0,0.064911984,0.10379063,1652.6678012497337
51,SDSS J053951.99-005902.0,41.62,0.058229868,0.10379063,1482.5402334740254
52,LSR 0602+3910 [de],34.6,0.026728464,0.1448958299999999,349.171836201398
53,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
54,2MASS J06244595-4521548 [de],39.0,0.053456928,0.1017353699999999,1416.566733092541
55,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
56,DENIS-P J0652197-253450 [de],51.0,0.0715941,0.10790115,1686.5610484742424
57,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
58,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
59,2MASSI J0727182+171001 [de],29.6,0.039138108,0.0965972199999999,1150.396496056392
60,2MASS J07290002-3954043 [de],25.8,0.035319756,0.0965972199999999,1038.1626915630854
61,SDSS J074201.41+205520.5 [de],49.0,0.041047284,0.0965972199999999,1206.513398303045
62,DENIS-P J0751164-253043 [de],55.0,0.067775748,0.10584589,1659.2174251037488
63,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
64,DENIS J081730.0-615520,16.1,0.042001872,0.0965972199999999,1234.571849426372
65,2MASS J08251968+2115521 [de],35.0,0.049638576,0.1007077399999999,1342.364916132563
66,SDSSp J083008.12+482847.4 [de],43.0,0.045820224,0.1017353699999999,1214.2000569364636
67,LHS 2021,55.0,0.084003744,0.1181774499999999,1649.7053854867931
68,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
69,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763,1537.1317395794251
70,2MASSI J0847287-153237 [de],43.0,0.061093632,0.102763,1586.7166344045677
71,2MASS J08533619-0329321,27.6,0.073503276,0.10995641,1667.4106478888943
72,2MASSI J0859254-194926 [de],50.0,0.0477294,0.1007077399999999,1290.7354962813106
73,2MASSI J0937347+293142,20.0,0.040092696,0.0965972199999999,1178.4549471797186
74,2MASS 0939−2448,17.4,0.030546816,0.0976248499999999,879.0673874817563
75,2MASS J09490860-1545485 [de],59.0,0.046774812,0.0986524799999999,1318.1748298784714
76,2MASS J10073369-4555147,46.0,0.042001872,0.0965972199999999,1234.571849426372
77,2MASSI J1010148-040649 [de],55.0,0.048683988,0.1007077399999999,1316.5502062069368
78,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
79,2MASSW J1036530-344138 [de],53.0,0.046774812,0.0996801099999999,1291.136064635986
80,2MASS J1047538+212423 [de],34.4,0.040092696,0.0965972199999999,1178.4549471797186
81,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
82,Luhman 16B,6.516,0.041047284,0.10481826,1024.6782379282668
83,Luhman 16A,6.516,0.03818352,0.10379063,972.157530146902
84,DENIS-P J1058.7−1548,49.0,0.061093632,0.102763,1586.7166344045677
85,TWA 28,180.0,0.034365168,0.24560357,156.25218516002334
86,Cha 110913-773444,163.0,0.007636704,0.1849733999999999,61.2159195372133
87,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
88,2MASS J11145133−2618235,18.2,0.031501404,0.0986524799999999,887.7503956324398
89,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
90,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
91,2MASSW J1155395-372735 [de],31.0,0.061093632,0.102763,1586.7166344045677
92,2MASS J12074836-3900043,217.0,0.016227996,0.17572473,144.1372066665686
93,2MASSI J1217110-031113 [de],36.0,0.040092696,0.0965972199999999,1178.4549471797186
94,2M 1237+6526,45.6,0.039138108,0.0965972199999999,1150.396496056392
95,TWA 29,262.0,0.001909176,2.569075,0.07933583172022834
96,SDSSp J125453.90-012247.4 [de],38.0,0.044865636,0.1007077399999999,1213.291366504432
97,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
98,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
99,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
100,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
101,SDSSp J134646.45-003150.4 [de],48.0,0.042001872,0.0965972199999999,1234.571849426372
102,2MASS J13595510-4034582,51.0,0.060139044,0.102763,1561.9241869919963
103,ULAS J141623.94+134836.3,29.7,0.030546816,0.0986524799999999,860.8488684920629
104,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
105,DENIS-P J142527.97-365023.4 [de],38.0,0.020046348,0.13564716,298.80704526170723
106,LHS 2924,38.5,0.072548688,0.10892878,1676.9544351685863
107,2MASS J14392837+1929150,47.0,0.068730336,0.10584589,1682.5866846122526
108,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
109,2MASS J14482563+1031590 [de],47.0,0.056320692,0.1017353699999999,1492.45423665107
110,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
111,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
112,TVLM 513-46546,35.1,0.0715941,0.10790115,1686.5610484742424
113,2MASS 1503+2525,20.7,0.042001872,0.0965972199999999,1234.571849426372
114,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
115,2MASSW J1506544+132106 [de],46.0,0.065866572,0.10481826,1644.2511259779164
116,2MASS 1507−1627,23.9,0.05727528,0.1017353699999999,1517.7500711705795
117,TVLM 868-110639,53.0,0.075412452,0.11098404,1679.1866817499465
118,2MASSW J1515008+484742 [de],34.0,0.054411516,0.1017353699999999,1441.8625676120507
119,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
120,DENIS-P J153941.96-052042.4 [de],51.0,0.060139044,0.102763,1561.9241869919963
121,2MASS J15462718-3325111 [de],37.0,0.042001872,0.0965972199999999,1234.571849426372
122,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
123,2MASSW J1555157-095605 [de],44.0,0.067775748,0.10584589,1659.2174251037488
124,2MASS J16150413+1340079 [de],48.0,0.040092696,0.0965972199999999,1178.4549471797186
125,SDSSp J162414.37+002915.6 [de],36.0,0.041047284,0.0965972199999999,1206.513398303045
126,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
127,2MASSW J1632291+190441 [de],50.0,0.046774812,0.0996801099999999,1291.136064635986
128,WISEPA J164715.59+563208.2,28.0,0.039138108,0.0965972199999999,1150.396496056392
129,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
130,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
131,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
132,2MASS J18283572-4849046,39.0,0.04295646,0.0976248499999999,1236.18851364622
133,LSR J1835+3259,18.5,0.073503276,0.10995641,1667.4106478888943
134,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
135,2MASS J18432213+4040209,46.0,0.091640448,0.12537086,1599.0828753069409
136,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
137,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
138,2MASSI J2057540-025230,47.0,0.06682116,0.10481826,1668.0808524413649
139,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
140,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
141,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
142,2MASS J21392676+0220226,32.1,0.043911048,0.0986524799999999,1237.4702484573404
143,2MASS J21481628+4003593,26.3,0.05250234,0.1017353699999999,1391.2708985730314
144,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
145,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
146,2MASSW J2224438-015852,38.0,0.058229868,0.1017353699999999,1543.045905690089
147,2MASS J22282889-4310262,35.0,0.040092696,0.0965972199999999,1178.4549471797186
148,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
149,2MASSW J2244316+204343,56.0,0.011455056,0.1325642699999999,178.78094402431154
150,2MASS J23224684-3133231,56.0,0.022910112,0.1428405699999999,307.9647729940033
151,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
152,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
153,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
154,WISE 0410+1502,20.0,0.005727528,0.1202327099999999,108.6673127879527
155,WISE 0458+6434A,35.9,0.01431882,0.4316046,21.082013105928027
156,WISE 0458+6434B,35.9,0.00954588,0.3904993999999999,17.16928491175303
157,WISE 1405+5534,25.3,0.02863764,0.08837618,1005.6428101367509
158,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
159,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
160,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
161,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
162,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
163,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
164,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
165,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
166,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
167,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
168,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
169,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
170,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
171,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
172,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
173,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
174,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
175,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
176,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
177,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
178,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
179,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
180,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
181,2MASS J02340093-6442068,155.0,0.01909176,0.16647606,188.93802326300383
182,DENIS J081730.0-615520,16.1,0.042001872,0.0965972199999999,1234.571849426372
183,DEN 0255-4700,16.2,0.07636704,0.0996801099999999,2107.977248385283
184,2MASSI J0117474-340325 [de],163.0,0.01909176,0.16647606,188.93802326300383
185,Cha 110913-773444,163.0,0.007636704,0.1849733999999999,61.2159195372133
186,2MASS 0939−2448,17.4,0.030546816,0.0976248499999999,879.0673874817563
187,2MASS J11145133−2618235,18.2,0.031501404,0.0986524799999999,887.7503956324398
188,LSR J1835+3259,18.5,0.073503276,0.10995641,1667.4106478888943
189,2MASS J04151954−0935066,18.6,0.02863764,0.0976248499999999,824.1256757641465
190,TWA 28,180.0,0.034365168,0.24560357,156.25218516002334
191,2MASS J02535980+3206373,184.0,0.06204822,0.1952496999999999,446.40140770557906
192,2MASS J00040288-6410358,192.0,0.018137172,0.1675036899999999,177.2955327030963
193,2MASS J03231002-4631237,192.0,0.021955524,0.17058658,206.93362261908166
194,WISE 0410+1502,20.0,0.005727528,0.1202327099999999,108.6673127879527
195,2MASSI J0937347+293142,20.0,0.040092696,0.0965972199999999,1178.4549471797186
196,2MASS 1503+2525,20.7,0.042001872,0.0965972199999999,1234.571849426372
197,LP 944-20,20.9,0.069684924,0.1469510899999999,885.0548491944406
198,2MASS J12074836-3900043,217.0,0.016227996,0.17572473,144.1372066665686
199,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763,1537.1317395794251
200,2MASS 1507−1627,23.9,0.05727528,0.1017353699999999,1517.7500711705795
201,2MASS J00274197+0503417,236.0,0.029592228,0.1479787199999999,370.6432628229714
202,WISE J0254+0223,24.0,0.06204822,0.1952496999999999,446.40140770557906
203,WISE 1405+5534,25.3,0.02863764,0.08837618,1005.6428101367509
204,2MASS J07290002-3954043 [de],25.8,0.035319756,0.0965972199999999,1038.1626915630854
205,2MASS J21481628+4003593,26.3,0.05250234,0.1017353699999999,1391.2708985730314
206,TWA 29,262.0,0.001909176,2.569075,0.07933583172022834
207,2MASS J03341218-4953322,27.0,0.069684924,0.10687352,1673.3068242582376
208,2MASS J08533619-0329321,27.6,0.073503276,0.10995641,1667.4106478888943
209,WISEPA J164715.59+563208.2,28.0,0.039138108,0.0965972199999999,1150.396496056392
210,2MASS 0036+1821,28.6,0.040092696,0.0965972199999999,1178.4549471797186
211,2MASS J04390101-2353083 [de],29.5,0.045820224,0.0996801099999999,1264.7863490311697
212,2MASSI J0727182+171001 [de],29.6,0.039138108,0.0965972199999999,1150.396496056392
213,ULAS J141623.94+134836.3,29.7,0.030546816,0.0986524799999999,860.8488684920629
214,2MASS J03552337+1133437,29.8,0.01909176,0.13564716,284.5781383444831
215,2MASS J00345157+0523050,31.0,0.040092696,0.0965972199999999,1178.4549471797186
216,2MASSW J1155395-372735 [de],31.0,0.061093632,0.102763,1586.7166344045677
217,2MASS J21392676+0220226,32.1,0.043911048,0.0986524799999999,1237.4702484573404
218,2MASS J00501994-3322402 [de],34.0,0.03818352,0.0965972199999999,1122.3380449330652
219,2MASS J04351612-1606574,34.0,0.0954588,0.1294813799999999,1561.630600439116
220,2MASSW J1515008+484742 [de],34.0,0.054411516,0.1017353699999999,1441.8625676120507
221,2MASS J1047538+212423 [de],34.4,0.040092696,0.0965972199999999,1178.4549471797186
222,LSR 0602+3910 [de],34.6,0.026728464,0.1448958299999999,349.171836201398
223,2MASS J02431371−2453298,35.0,0.031501404,0.1017353699999999,834.7625391438187
224,2MASS J08251968+2115521 [de],35.0,0.049638576,0.1007077399999999,1342.364916132563
225,2MASS J22282889-4310262,35.0,0.040092696,0.0965972199999999,1178.4549471797186
226,TVLM 513-46546,35.1,0.0715941,0.10790115,1686.5610484742424
227,WISE 0458+6434A,35.9,0.01431882,0.4316046,21.082013105928027
228,WISE 0458+6434B,35.9,0.00954588,0.3904993999999999,17.16928491175303
229,2MASSI J1217110-031113 [de],36.0,0.040092696,0.0965972199999999,1178.4549471797186
230,SDSSp J162414.37+002915.6 [de],36.0,0.041047284,0.0965972199999999,1206.513398303045
231,2MASS J15462718-3325111 [de],37.0,0.042001872,0.0965972199999999,1234.571849426372
232,2MASS J00242463-0158201,37.7,0.075412452,0.11201167,1648.5172507306947
233,SDSSp J125453.90-012247.4 [de],38.0,0.044865636,0.1007077399999999,1213.291366504432
234,DENIS-P J142527.97-365023.4 [de],38.0,0.020046348,0.13564716,298.80704526170723
235,2MASSW J2224438-015852,38.0,0.058229868,0.1017353699999999,1543.045905690089
236,LHS 2924,38.5,0.072548688,0.10892878,1676.9544351685863
237,Teide 1,380.0,0.05250234,0.3884441399999999,95.4329811379459
238,2MASS J06244595-4521548 [de],39.0,0.053456928,0.1017353699999999,1416.566733092541
239,2MASS J18283572-4849046,39.0,0.04295646,0.0976248499999999,1236.18851364622
240,WISEP J004701.06+680352.1 [fr],40.0,0.011455056,0.1335918999999999,176.0410467164833
241,2MASS J0523−1403,40.0,0.064911984,0.10379063,1652.6678012497337
242,SDSS J053951.99-005902.0,41.62,0.058229868,0.10379063,1482.5402334740254
243,2MASS J04455387-3048204 [de],42.0,0.061093632,0.102763,1586.7166344045677
244,SDSSp J083008.12+482847.4 [de],43.0,0.045820224,0.1017353699999999,1214.2000569364636
245,2MASSI J0847287-153237 [de],43.0,0.061093632,0.102763,1586.7166344045677
246,2MASS J05002100+0330501 [de],44.0,0.061093632,0.102763,1586.7166344045677
247,2MASSW J1555157-095605 [de],44.0,0.067775748,0.10584589,1659.2174251037488
248,2MASS J03185403-3421292 [de],45.0,0.046774812,0.0996801099999999,1291.136064635986
249,2M 1237+6526,45.6,0.039138108,0.0965972199999999,1150.396496056392
250,2MASS J10073369-4555147,46.0,0.042001872,0.0965972199999999,1234.571849426372
251,2MASSW J1506544+132106 [de],46.0,0.065866572,0.10481826,1644.2511259779164
252,2MASS J18432213+4040209,46.0,0.091640448,0.12537086,1599.0828753069409
253,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.1017353699999999,1214.2000569364636
254,2MASS J03205965+1854233,47.0,0.084003744,0.1181774499999999,1649.7053854867931
255,2MASS J14392837+1929150,47.0,0.068730336,0.10584589,1682.5866846122526
256,2MASS J14482563+1031590 [de],47.0,0.056320692,0.1017353699999999,1492.45423665107
257,2MASSI J2057540-025230,47.0,0.06682116,0.10481826,1668.0808524413649
258,2MASS J03510004-0052452,48.0,0.097367976,0.1305090099999999,1567.877510126036
259,SDSSp J134646.45-003150.4 [de],48.0,0.042001872,0.0965972199999999,1234.571849426372
260,2MASS J16150413+1340079 [de],48.0,0.040092696,0.0965972199999999,1178.4549471797186
261,SDSS J074201.41+205520.5 [de],49.0,0.041047284,0.0965972199999999,1206.513398303045
262,DENIS-P J1058.7−1548,49.0,0.061093632,0.102763,1586.7166344045677
263,2MASSI J0859254-194926 [de],50.0,0.0477294,0.1007077399999999,1290.7354962813106
264,2MASSW J1632291+190441 [de],50.0,0.046774812,0.0996801099999999,1291.136064635986
265,SDSSp J010752.33+004156.1 [de],51.0,0.049638576,0.1007077399999999,1342.364916132563
266,DENIS-P J0652197-253450 [de],51.0,0.0715941,0.10790115,1686.5610484742424
267,2MASS J13595510-4034582,51.0,0.060139044,0.102763,1561.9241869919963
268,DENIS-P J153941.96-052042.4 [de],51.0,0.060139044,0.102763,1561.9241869919963
269,LP 771-21,53.0,0.074457864,0.11098404,1657.9311541328584
270,2MASSW J1036530-344138 [de],53.0,0.046774812,0.0996801099999999,1291.136064635986
271,TVLM 868-110639,53.0,0.075412452,0.11098404,1679.1866817499465
272,DENIS-P J0751164-253043 [de],55.0,0.067775748,0.10584589,1659.2174251037488
273,LHS 2021,55.0,0.084003744,0.1181774499999999,1649.7053854867931
274,2MASSI J1010148-040649 [de],55.0,0.048683988,0.1007077399999999,1316.5502062069368
275,2MASSW J2244316+204343,56.0,0.011455056,0.1325642699999999,178.78094402431154
276,2MASS J23224684-3133231,56.0,0.022910112,0.1428405699999999,307.9647729940033
277,2MASSW J0045214+163445,57.0,0.021955524,0.16647606,217.2787267524544
278,SDSS J032553.17+042540.1,59.0,0.04295646,0.0976248499999999,1236.18851364622
279,2MASS J09490860-1545485 [de],59.0,0.046774812,0.0986524799999999,1318.1748298784714
280,Luhman 16B,6.516,0.041047284,0.10481826,1024.6782379282668
281,Luhman 16A,6.516,0.03818352,0.10379063,972.157530146902
282,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
283,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
284,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
285,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
286,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
287,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
288,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
289,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
290,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
291,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
292,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
293,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
294,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
295,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
296,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
297,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
298,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
299,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
300,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
301,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
302,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
303,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
304,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
305,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
306,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
307,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
308,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
309,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
310,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
311,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
312,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
313,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
314,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
315,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
316,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
317,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
318,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
319,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
320,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
321,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
322,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
323,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
324,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
325,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
326,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
327,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
328,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
329,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
330,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
331,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
332,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
